id,taxonID,scientificName,acceptedNameUsage,kingdom,phylum,class,order,family,taxonRank,taxonomicStatus,isInvasive,habitat,countryCode,occurrenceStatus,establishmentMeans,binomio,invasora,speciesKey,matchType,confidence,nombre_gbif
2249,2249,Galeopsis tetrahit L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Galeopsis tetrahit,False,5341300,EXACT,100,Galeopsis tetrahit L.
2250,2250,Galinsoga parviflora Cav.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Galinsoga parviflora,False,3132570,EXACT,100,Galinsoga parviflora Cav.
2251,2251,Galium aparine L.,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Galium aparine,False,2913548,EXACT,100,Galium aparine L.
2252,2252,Galium divaricatum Pourr. ex Lam.,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Galium divaricatum,False,2908428,EXACT,99,Galium divaricatum Pourr. ex Lam.
2253,2253,Galium murale (L.) All.,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Galium murale,False,2914590,EXACT,99,Galium murale (L.) All.
2254,2254,Galium parisiense L.,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Galium parisiense,False,2913169,EXACT,99,Galium parisiense L.
2255,2255,Galium tricornutum Dandy,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Galium tricornutum,False,2913452,EXACT,100,Galium tricornutum Dandy
2256,2256,"Gambusia affinis (Baird & Girard, 1853)",,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,species,ACCEPTED,invasive,freshwater|brackish,CL,present,alien,Gambusia affinis,True,2350580,EXACT,100,"Gambusia affinis (Baird & Girard, 1853)"
2257,2257,"Gambusia holbrooki Girard, 1859",,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,species,ACCEPTED,invasive,freshwater|brackish,CL,present,alien,Gambusia holbrooki,True,2350570,EXACT,100,"Gambusia holbrooki Girard, 1859"
2258,2258,Gastridium phleoides (Nees & Meyen) C.E.Hubb.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Gastridium phleoides,False,5289763,EXACT,99,Gastridium phleoides (Nees & Meyen) C.E.Hubb.
2259,2259,Gentiana prostrata Haenke,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Gentiana prostrata,False,3170069,EXACT,99,Gentiana prostrata Haenke
2260,2260,Geranium dissectum L.,,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Geranium dissectum,False,2890040,EXACT,100,Geranium dissectum L.
2261,2261,Geranium molle L.,,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Geranium molle,False,2891488,EXACT,99,Geranium molle L.
2262,2262,Geranium purpureum Vill.,,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Geranium purpureum,False,2890541,EXACT,99,Geranium purpureum Vill.
2263,2263,Geranium pusillum L.,,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Geranium pusillum,False,2890212,EXACT,99,Geranium pusillum L.
2264,2264,Geranium robertianum L.,,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Geranium robertianum,False,2890668,EXACT,100,Geranium robertianum L.
2265,2265,Glechoma hederacea L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Glechoma hederacea,False,2926557,EXACT,100,Glechoma hederacea L.
2266,2266,Glyceria fluitans (L.) R.Br.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Glyceria fluitans,False,2705495,EXACT,100,Glyceria fluitans (L.) R.Br.
2267,2267,"Gonipterus scutellatus Gyllenhal, 1833",,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,species,DOUBTFUL,invasive,terrestrial,CL,present,alien,Gonipterus scutellatus,True,1203278,EXACT,100,"Gonipterus scutellatus Gyllenhal, 1833"
2268,2268,Gossypium barbadense Raf.,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Gossypium barbadense,False,3152666,EXACT,100,Gossypium barbadense L.
2269,2269,Gynerium sagittatum (Aubl.) P.Beauv.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Gynerium sagittatum,False,5289743,EXACT,100,Gynerium sagittatum (Aubl.) P.Beauv.
2270,2270,Hainardia cylindrica (Willd.) Greuter,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hainardia cylindrica,False,12246414,EXACT,100,Hainardia cylindrica (Willd.) Greuter
2271,2271,"Harmonia axyridis (Pallas, 1773)",,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,species,ACCEPTED,,terrestrial,CL,present,alien,Harmonia axyridis,False,4989904,EXACT,100,"Harmonia axyridis (Pallas, 1773)"
2272,2272,Hedypnois cretica (L.) Dum. Cours.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HETEROTYPIC_SYNONYM,,terrestrial,CL,present,alien,Hedypnois cretica,False,5394840,EXACT,99,Hedypnois cretica (L.) Dum.Cours.
2273,2273,Helianthus tuberosus,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,ACCEPTED,,terrestrial,CL,present,alien,Helianthus tuberosus,False,3119175,EXACT,99,Helianthus tuberosus L.
2274,2274,Heliotropium angiospermum Murray,,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Heliotropium angiospermum,False,2925809,EXACT,100,Heliotropium angiospermum Murray
2276,2276,Herniaria cinerea DC.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Herniaria cinerea,False,3593900,EXACT,100,Herniaria cinerea DC.
2277,2277,Hesperis matronalis L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hesperis matronalis,False,3042291,EXACT,100,Hesperis matronalis L.
2278,2278,Hibiscus trionum L.,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hibiscus trionum,False,3152560,EXACT,100,Hibiscus trionum L.
2279,2279,Hieracium aurantiacum L.,Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Hieracium aurantiacum,False,3122924,EXACT,100,Hieracium aurantiacum L.
2280,2280,Hieracium pilosella L.,Pilosella officinarum Vaill.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Hieracium pilosella,False,9458333,EXACT,100,Hieracium pilosella L.
2282,2282,Hieracium praealtum Vill. ex Gochnat,Pilosella piloselloides (Vill.) Soják,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Hieracium praealtum,False,8098407,EXACT,99,Hieracium praealtum Rchb.
2283,2283,"Hippoglossus hippoglossus (Linnaeus, 1758)",,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,species,ACCEPTED,,marine,CL,present,alien,Hippoglossus hippoglossus,False,2409218,EXACT,99,"Hippoglossus hippoglossus (Linnaeus, 1758)"
2284,2284,Hirschfeldia incana (L.) Lagr.-Foss.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hirschfeldia incana,False,3050595,EXACT,99,Hirschfeldia incana (L.) Lagr.-Foss.
2285,2285,Holcus lanatus L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Holcus lanatus,False,2706164,EXACT,100,Holcus lanatus L.
2286,2286,"Homalodisca vitripennis (Germar, 1821)",,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,species,ACCEPTED,,host,CL,present,alien,Homalodisca vitripennis,False,2044814,EXACT,100,"Homalodisca vitripennis (Germar, 1821)"
2288,2288,Hordeum jubatum L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hordeum jubatum,False,2706052,EXACT,99,Hordeum jubatum L.
2289,2289,Hordeum marinum Huds.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hordeum marinum,False,2706053,EXACT,100,Hordeum marinum Huds.
2290,2290,Hordeum murinum L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hordeum murinum,False,7886346,EXACT,100,Hordeum murinum L.
2292,2292,Hordeum secalinum Schreb.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hordeum secalinum,False,2706068,EXACT,99,Hordeum secalinum Schreb.
2293,2293,Hordeum vulgare L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hordeum vulgare,False,2706056,EXACT,100,Hordeum vulgare L.
2294,2294,Hornungia procumbens (L.) Hayek,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hornungia procumbens,False,5376158,EXACT,100,Hornungia procumbens (L.) Hayek
2295,2295,Hydrocleys nymphoides (Humb. & Bonpl. ex Willd.) Buchenau,,Plantae,Tracheophyta,Liliopsida,Alismatales,Alismataceae,species,ACCEPTED,,freshwater,CL,present,alien,Hydrocleys nymphoides,False,2864584,EXACT,100,Hydrocleys nymphoides (Humb. & Bonpl. ex Willd.) Buchenau
2296,2296,"Hylastes ater (Paykull, 1800) Paykull, 1800",,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Hylastes ater,True,1224467,EXACT,100,"Hylastes ater Erichson, 1836"
2297,2297,"Hylurgus ligniperda (Fabricius, 1787) Fabricius, 1787","Bostrichus ligniperda Fabricius, 1787",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,species,HOMOTYPIC_SYNONYM,invasive,terrestrial,CL,present,alien,Hylurgus ligniperda,True,5017514,EXACT,100,"Hylurgus ligniperda (J.C.Fabricius, 1787)"
2298,2298,Hypericum androsaemum L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hypericum androsaemum,False,3189525,EXACT,100,Hypericum androsaemum L.
2299,2299,Hypericum inodorum Miller,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Hypericum inodorum,False,3711564,EXACT,99,Hypericum × inodorum Mill.
2300,2300,Hypericum perforatum L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Hypericum perforatum,True,3189486,EXACT,100,Hypericum perforatum L.
2301,2301,Hypochaeris glabra E.Mey.,Hypochaeris glabra E.Mey.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Hypochaeris glabra,False,3093911,EXACT,99,Hypochaeris glabra L.
2302,2302,Hypochaeris radicata L.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Hypochaeris radicata,False,3093702,EXACT,100,Hypochaeris radicata L.
2303,2303,"Hypoponera confinis (Roger, 1860)",,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,species,ACCEPTED,,terrestrial,CL,present,alien,Hypoponera confinis,False,1326653,EXACT,100,"Hypoponera confinis (Roger, 1860)"
2304,2304,"Icerya purchasi Maskell, 1878",,Animalia,Arthropoda,Insecta,Hemiptera,Margarodidae,species,ACCEPTED,invasive,host,CL,present,alien,Icerya purchasi,True,2080592,EXACT,100,"Icerya purchasi Maskell, 1879"
2305,2305,"Ictalurus punctatus (Rafinesque, 1818)",,Animalia,Chordata,Actinopterygii,Siluriformes,Ictaluridae,species,ACCEPTED,,freshwater,CL,present,alien,Ictalurus punctatus,False,5202520,EXACT,100,"Ictalurus punctatus (Rafinesque, 1818)"
2306,2306,Indigofera truxillensis Kunth,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Indigofera truxillensis,False,2971488,EXACT,100,Indigofera truxillensis Kunth
2307,2307,Ipomoea purpurea (L.) Roth,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Ipomoea purpurea,False,2928576,EXACT,99,Ipomoea purpurea (L.) Roth
2308,2308,Iris pseudacorus L.,,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Iris pseudacorus,False,5298231,EXACT,100,Iris pseudacorus L.
2309,2309,Isatis tinctoria L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Isatis tinctoria,False,5374118,EXACT,100,Isatis tinctoria L.
2310,2310,"Jassa marmorata Holmes, 1903",,Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,species,ACCEPTED,,marine,CL,present,alien,Jassa marmorata,False,2219218,EXACT,100,"Jassa marmorata Holmes, 1905"
2311,2311,Juncus bufonius L.,,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Juncus bufonius,False,6413649,EXACT,100,Juncus bufonius L.
2312,2312,Juncus bulbosus L.,,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Juncus bulbosus,False,2701339,EXACT,99,Juncus bulbosus L.
2313,2313,Juncus effusus L.,,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Juncus effusus,False,2701311,EXACT,99,Juncus effusus L.
2314,2314,Kickxia elatine (L.) Dumort.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Kickxia elatine,False,3170819,EXACT,100,Kickxia elatine (L.) Dumort.
2315,2315,Knautia integrifolia (L.) Bertol.,,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Dipsacaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Knautia integrifolia,False,7504215,EXACT,99,Knautia integrifolia (L.) Bertol.
2316,2316,Koenigia islandica L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Koenigia islandica,False,5334283,EXACT,100,Koenigia islandica L.
2317,2317,Lactuca saligna L.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Lactuca saligna,False,3140467,EXACT,100,Lactuca saligna L.
2318,2318,Lactuca sativa L.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Lactuca sativa,False,7403263,EXACT,100,Lactuca sativa L.
2319,2319,Lactuca serriola L.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Lactuca serriola,False,3140490,EXACT,100,Lactuca serriola L.
2320,2320,Lactuca virosa Hornem.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lactuca virosa,False,3140346,EXACT,99,Lactuca virosa L.
2321,2321,Lagurus ovatus L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lagurus ovatus,False,5290177,EXACT,100,Lagurus ovatus L.
2322,2322,Lamarckia aurea (L.) Moench,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lamarckia aurea,False,5289762,EXACT,100,Lamarckia aurea (L.) Moench
2323,2323,Lamium amplexicaule L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lamium amplexicaule,False,2926679,EXACT,100,Lamium amplexicaule L.
2324,2324,Lamium purpureum L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lamium purpureum,False,2926682,EXACT,100,Lamium purpureum L.
2325,2325,Landoltia punctata (G.Mey.) Les & D.J.Crawford,Spirodela punctata (G.Mey.) C.H.Thomps.,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,species,SYNONYM,,freshwater,CL,present,alien,Landoltia punctata,False,2871376,EXACT,100,Landoltia punctata (G.Mey.) Les & D.J.Crawford
2326,2326,Lapsana communis L.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Lapsana communis,False,3134857,EXACT,100,Lapsana communis L.
2327,2327,Lathyrus cicera L.,Astragalus cicer L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,SYNONYM,,terrestrial,CL,present,alien,Lathyrus cicera,False,5356481,EXACT,99,Lathyrus cicera L.
2328,2328,Lathyrus japonicus var. japonicus,Lathyrus japonicus Willd.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,variety,SYNONYM,,terrestrial,CL,present,alien,Lathyrus japonicus,False,5356714,EXACT,100,Lathyrus japonicus Willd.
2329,2329,Lathyrus sativus L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lathyrus sativus,False,5356488,EXACT,99,Lathyrus sativus L.
2330,2330,Leontodon autumnalis L.,Scorzoneroides autumnalis (L.) Moench,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Leontodon autumnalis,False,8058115,EXACT,99,"Leontodon autumnalis Oeder, 1816"
2331,2331,Leontodon hirtus,Leontodon saxatilis (Ten.) Rchb.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,SYNONYM,,terrestrial,CL,present,alien,Leontodon hirtus,False,3137445,EXACT,99,Leontodon hirtus L.
2333,2333,Leontodon taraxacoides (Vill.) Willd.,Leontodon saxatilis Lam.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Leontodon taraxacoides,False,7975952,EXACT,99,"Leontodon taraxacoides Lacaita, 1918"
2334,2334,Lepidium bonariense L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Lepidium bonariense,True,5376925,EXACT,99,Lepidium bonariense L.
2335,2335,Lepidium sativum L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Lepidium sativum,True,5376565,EXACT,99,Lepidium sativum L.
2336,2336,Lepidium squamatum Forssk.,Lepidium coronopus (L.) Al-Shehbaz,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,SYNONYM,,terrestrial,CL,present,alien,Lepidium squamatum,False,5376627,EXACT,100,Lepidium squamatum Forssk.
2337,2337,"Lepomis gibbosus (Linnaeus, 1758)",,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,species,ACCEPTED,invasive,freshwater,CL,present,alien,Lepomis gibbosus,True,2394486,EXACT,100,"Lepomis gibbosus (Linnaeus, 1758)"
2338,2338,"Lepus europaeus Pallas, 1778",,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Lepus europaeus,True,7952072,EXACT,100,"Lepus europaeus Pallas, 1778"
2339,2339,Leucanthemum vulgare,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Leucanthemum vulgare,True,8848598,EXACT,100,Leucanthemum vulgare Lam.
2340,2340,Levisticum officinale Koch,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Levisticum officinale,False,5371772,EXACT,100,Levisticum officinale W.D.J.Koch
2341,2341,Leymus arenarius (L.) Hochst.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Leymus arenarius,False,2706368,EXACT,100,Leymus arenarius (L.) Hochst.
2342,2342,Limnobium laevigatum (Humb. & Bonpl. ex Willd.) Heine,,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,species,ACCEPTED,,freshwater,CL,present,alien,Limnobium laevigatum,False,11055820,EXACT,99,Limnobium laevigatum (Humb. & Bonpl. ex Willd.) Heine
2343,2343,Linaria texana Scheele,Nuttallanthus texanus (Scheele) D.A. Sutton,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,SYNONYM,,terrestrial,CL,present,alien,Linaria texana,False,3172129,EXACT,100,Linaria texana Scheele
2344,2344,Linaria vulgaris Mill.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Linaria vulgaris,True,5415020,EXACT,99,Linaria vulgaris Mill.
2345,2345,Lindernia anagallidea (Michx.) Pennell,Lindernia dubia (L.) Pennell,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Linderniaceae,species,SYNONYM,,terrestrial,CL,present,alien,Lindernia anagallidea,False,3171888,EXACT,100,Lindernia anagallidea (Michx.) Pennell
2346,2346,"Linepithema humile (Mayr, 1868)",,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,species,ACCEPTED,,terrestrial,CL,present,alien,Linepithema humile,False,1316908,EXACT,100,"Linepithema humile (Mayr, 1868)"
2347,2347,Linum bienne Miller,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Linum bienne,False,2873896,EXACT,100,Linum bienne Mill.
2348,2348,Linum catharticum Linnaeus,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Linum catharticum,False,2873865,EXACT,100,Linum catharticum L.
2349,2349,Linum usitatissimum L.,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Linum usitatissimum,False,2873861,EXACT,99,Linum usitatissimum L.
2350,2350,Lobularia maritima (L.) Desv.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lobularia maritima,False,5373358,EXACT,100,Lobularia maritima (L.) Desv.
2351,2351,Logfia gallica (L.) Coss. & Germ.,Filago gallica (L.) L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,SYNONYM,,terrestrial,CL,present,alien,Logfia gallica,False,11665063,EXACT,99,Logfia gallica (L.) Dumort.
2352,2352,Lolium multiflorum Lam.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lolium multiflorum,False,4129708,EXACT,99,Lolium multiflorum Lam.
2353,2353,Lolium perenne L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lolium perenne,False,2706241,EXACT,99,Lolium perenne L.
2354,2354,Lolium rigidum Gaudin,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lolium rigidum,False,2706218,EXACT,99,Lolium rigidum Gaudin
2355,2355,Lolium temulentum L.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lolium temulentum,False,2706242,EXACT,99,Lolium temulentum L.
2356,2356,Lophochloa cristata (L.) H.Hyl.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lophochloa cristata,False,5289906,EXACT,100,Lophochloa cristata (L.) Hyl.
2357,2357,Lotus angustissimus L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lotus angustissimus,False,5356931,EXACT,99,Lotus angustissimus L.
2358,2358,Lotus corniculatus L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Lotus corniculatus,True,5357013,EXACT,100,Lotus corniculatus L.
2359,2359,Lotus tenuis Waldst. & Kit.,Lotus glaber Mill.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,SYNONYM,,terrestrial,CL,present,alien,Lotus tenuis,False,7515045,EXACT,99,Lotus tenuis Waldst. & Kit. ex Willd.
2361,2361,"Lumbricus rubellus Hoffmeister, 1843",,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,species,ACCEPTED,,terrestrial,CL,present,alien,Lumbricus rubellus,False,4410669,EXACT,99,"Lumbricus rubellus Hoffmeister, 1843"
2362,2362,Lupinus albus L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Lupinus albus,True,2964167,EXACT,100,Lupinus albus L.
2363,2363,Lupinus angustifolius L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Lupinus angustifolius,True,2964025,EXACT,99,Lupinus angustifolius L.
2364,2364,Lupinus arboreus Sims,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Lupinus arboreus,True,2963807,EXACT,99,Lupinus arboreus Sims
2365,2365,Lupinus polyphyllus Lindl.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Lupinus polyphyllus,False,2964355,EXACT,99,Lupinus polyphyllus Lindl.
